block,street_name,lat,long,town
614,BEDOK RESERVOIR RD,1.332409040218,103.916788909074,BEDOK
43,BEDOK STH RD,1.3215412809274298,103.94159328974001,BEDOK
6,BEDOK STH AVE 2,1.32221710776616,103.934991224907,BEDOK
5,BEDOK STH AVE 2,1.32219157915727,103.93439926446199,BEDOK
64,NEW UPP CHANGI RD,1.32421853827828,103.939856749673,BEDOK
513,BEDOK NTH AVE 2,1.3323261331368799,103.92934487971901,BEDOK
705,BEDOK NTH RD,1.336608477812,103.919613809616,BEDOK
103,BEDOK RESERVOIR RD,1.3287702223201998,103.909381354431,BEDOK
106,BEDOK RESERVOIR RD,1.32950152189671,103.90938168875601,BEDOK
506,BEDOK NTH AVE 3,1.3321428081628701,103.93372022357401,BEDOK
715,BEDOK RESERVOIR RD,1.3374296575338702,103.92315491511101,BEDOK
714,BEDOK RESERVOIR RD,1.33703060322389,103.923284613437,BEDOK
53,CHAI CHEE ST,1.3284628909943001,103.91997847018801,BEDOK
62,CHAI CHEE RD,1.3254158774525402,103.92125126451401,BEDOK
90,BEDOK NTH ST 4,1.3321492718967298,103.940449941907,BEDOK
33,CHAI CHEE AVE,1.32400911794374,103.925848135552,BEDOK
34,CHAI CHEE AVE,1.32416996959776,103.926405179845,BEDOK
303,SHUNFU RD,1.3497694286098898,103.83847650474002,BISHAN
301,SHUNFU RD,1.3493573719747298,103.838327333282,BISHAN
178,BT BATOK WEST AVE 8,1.34605460583332,103.742605870907,BUKIT BATOK
179,BT BATOK WEST AVE 8,1.3458122862289301,103.742210249553,BUKIT BATOK
217,BT BATOK ST 21,1.3467339218441698,103.754727840299,BUKIT BATOK
231,BT BATOK EAST AVE 5,1.3490825499838603,103.75451818611499,BUKIT BATOK
112,BT BATOK WEST AVE 6,1.3481735335776601,103.74502521331199,BUKIT BATOK
211,BT BATOK ST 21,1.3468021336251201,103.75030017490101,BUKIT BATOK
251,BT BATOK EAST AVE 5,1.35080703254491,103.75753355043699,BUKIT BATOK
313,BT BATOK ST 32,1.3602502718477698,103.74778299986299,BUKIT BATOK
303,BT BATOK ST 31,1.35675151740444,103.74819395206801,BUKIT BATOK
202,BT BATOK ST 21,1.34659785835752,103.748448437294,BUKIT BATOK
48,MOH GUAN TER,1.2839915977645,103.831070839075,BUKIT MERAH
28,TELOK BLANGAH RISE,1.27394761788208,103.820866934319,BUKIT MERAH
136,JLN BT MERAH,1.27828763907528,103.82753724677099,BUKIT MERAH
129,BT MERAH VIEW,1.28350307111324,103.823353726932,BUKIT MERAH
6,TELOK BLANGAH CRES,1.27814081311566,103.818484019328,BUKIT MERAH
1,TELOK BLANGAH CRES,1.2794566007733001,103.817897561986,BUKIT MERAH
21,TELOK BLANGAH CRES,1.2767456654446,103.821363509572,BUKIT MERAH
64,TELOK BLANGAH DR,1.27450639323765,103.810535503194,BUKIT MERAH
145,JLN BT MERAH,1.27729352946744,103.830515650322,BUKIT MERAH
144,JLN BT MERAH,1.27730543179554,103.829955551262,BUKIT MERAH
148,SILAT AVE,1.27688315064167,103.830883904963,BUKIT MERAH
105,BT PURMEI RD,1.27248301325335,103.824703021719,BUKIT MERAH
10,REDHILL CL,1.28493547732816,103.81608821904499,BUKIT MERAH
46,JLN BT HO SWEE,1.28829579725143,103.826144732416,BUKIT MERAH
34,JLN BT HO SWEE,1.2880768760098897,103.82708127923,BUKIT MERAH
4,JLN BT HO SWEE,1.28742239926051,103.831238878232,BUKIT MERAH
18,TIONG BAHRU RD,1.28572778130038,103.832592401388,BUKIT MERAH
40,TELOK BLANGAH RISE,1.27209926567832,103.82324511272499,BUKIT MERAH
110,BT MERAH VIEW,1.28460631321398,103.82322226849001,BUKIT MERAH
61,TELOK BLANGAH HTS,1.2757050078402201,103.812007084346,BUKIT MERAH
102,HENDERSON CRES,1.29036618714701,103.82157708445,BUKIT MERAH
5,EVERTON PK,1.27668433818668,103.839459108754,BUKIT MERAH
114,DEPOT RD,1.28175927117797,103.806862236642,BUKIT MERAH
39,TELOK BLANGAH RISE,1.27174724526042,103.82250832922199,BUKIT MERAH
106,SPOTTISWOODE PK RD,1.27356673846344,103.83405815603001,BUKIT MERAH
1,QUEEN'S RD,1.31726629524361,103.806782877524,BUKIT TIMAH
11,SHORT ST,1.3019637253466,103.85044111131,ROCHOR
5,TG PAGAR PLAZA,1.27624052001348,103.84300611569799,OUTRAM
1,TG PAGAR PLAZA,1.27568702788787,103.842433597114,OUTRAM
28,KELANTAN RD,1.3058107602146498,103.857479607569,ROCHOR
533,UPP CROSS ST,1.28456575450751,103.84537988092501,OUTRAM
335A,SMITH ST,1.2821163082809,103.842845624261,OUTRAM
4,SAGO LANE,1.2818006224225702,103.842908159495,OUTRAM
262,WATERLOO ST,1.29853916273524,103.851856012904,ROCHOR
661,BUFFALO RD,1.30671098278725,103.85013440636,ROCHOR
269B,QUEEN ST,1.30035670883378,103.85346636030701,ROCHOR
634,VEERASAMY RD,1.30606039060552,103.855108751218,ROCHOR
20,TECK WHYE LANE,1.37875454766794,103.753163445856,CHOA CHU KANG
331,CLEMENTI AVE 2,1.31455857189241,103.76823273765801,CLEMENTI
319,CLEMENTI AVE 4,1.3173802373738301,103.764787022864,CLEMENTI
304,CLEMENTI AVE 4,1.3209205726035,103.764859212465,CLEMENTI
519,WEST COAST RD,1.30766409641888,103.759364910368,CLEMENTI
714,CLEMENTI WEST ST 2,1.30430341306692,103.761682084014,CLEMENTI
317,CLEMENTI AVE 4,1.31774935284049,103.76442168535401,CLEMENTI
730,CLEMENTI WEST ST 2,1.30477715312504,103.76312197070699,CLEMENTI
708,CLEMENTI WEST ST 2,1.3057187230675902,103.762167768843,CLEMENTI
715,CLEMENTI WEST ST 2,1.30315360303877,103.76194367594299,CLEMENTI
338,CLEMENTI AVE 2,1.31629039801522,103.769532089119,CLEMENTI
604,CLEMENTI WEST ST 1,1.3054277739759899,103.767493297152,CLEMENTI
203,CLEMENTI AVE 6,1.32077128251781,103.76231687576,CLEMENTI
43,CIRCUIT RD,1.32648228290476,103.885544901533,GEYLANG
10,HAIG RD,1.3103135188725001,103.897656283853,GEYLANG
1,HAIG RD,1.31129091152628,103.897703432652,GEYLANG
97,ALJUNIED CRES,1.32111403381077,103.886108602255,GEYLANG
101,ALJUNIED CRES,1.32092275330583,103.883351967045,GEYLANG
66,CIRCUIT RD,1.32626222140364,103.88800264815,GEYLANG
64,CIRCUIT RD,1.32698404492371,103.88714843284401,GEYLANG
19,BALAM RD,1.3314236264001,103.887410301919,GEYLANG
82,MACPHERSON LANE,1.33189734786195,103.885695833992,GEYLANG
126,GEYLANG EAST AVE 1,1.31755699491528,103.887130250228,GEYLANG
323,UBI AVE 1,1.32803365560416,103.904398329853,GEYLANG
121,PAYA LEBAR WAY,1.3219250163043401,103.882860355973,GEYLANG
122,PAYA LEBAR WAY,1.32260037517198,103.882463203575,GEYLANG
349,UBI AVE 1,1.3258283432648,103.900581103781,GEYLANG
320,UBI AVE 1,1.32880527103035,103.904280456723,GEYLANG
124,PAYA LEBAR WAY,1.32308876681683,103.883739097439,GEYLANG
14,EUNOS CRES,1.32314313124757,103.90344909234001,GEYLANG
23,EUNOS CRES,1.32430637458121,103.90216059190399,GEYLANG
210,HOUGANG ST 21,1.3593866966906003,103.88663487809,HOUGANG
241,HOUGANG ST 22,1.3565086878423402,103.891840640482,HOUGANG
126,HOUGANG AVE 1,1.35242844877371,103.885977159335,HOUGANG
328,HOUGANG AVE 5,1.36874369807704,103.896797055652,HOUGANG
335,HOUGANG AVE 7,1.3689481745362901,103.898718101831,HOUGANG
340,HOUGANG AVE 7,1.37014137094096,103.897850263624,HOUGANG
354,HOUGANG AVE 7,1.37240832629389,103.89943327724701,HOUGANG
351,HOUGANG AVE 7,1.3717398111827999,103.898999982217,HOUGANG
414,HOUGANG AVE 10,1.37490432858878,103.895995982843,HOUGANG
416,HOUGANG AVE 10,1.3756857026079,103.896283815056,HOUGANG
144,LOR AH SOO,1.35197715513941,103.883313455892,HOUGANG
353,HOUGANG AVE 7,1.37214361496553,103.899515180599,HOUGANG
7,TEBAN GDNS RD,1.32253491698752,103.73722725885,JURONG EAST
13,TEBAN GDNS RD,1.32213636287766,103.738292803395,JURONG EAST
411,PANDAN GDNS,1.31902250794582,103.74669169504999,JURONG EAST
341,JURONG EAST AVE 1,1.34920755762647,103.73125605274099,JURONG EAST
321,JURONG EAST ST 31,1.34835818598711,103.73009220258801,JURONG EAST
231,JURONG EAST ST 21,1.3411274954663999,103.738101187795,JURONG EAST
102,JURONG EAST ST 13,1.33609657873555,103.73821919166299,JURONG EAST
205,JURONG EAST ST 21,1.3375644009828,103.74288113811701,JURONG EAST
310,JURONG EAST ST 32,1.3482083630536899,103.73379934220301,JURONG EAST
108,JURONG EAST ST 13,1.3383804436131599,103.73728289370001,JURONG EAST
206,JURONG EAST ST 21,1.3378038205426699,103.74199778811101,JURONG EAST
32,TEBAN GDNS RD,1.3218439629601297,103.739872521955,JURONG EAST
41,TEBAN GDNS RD,1.3215864962658601,103.741568922878,JURONG EAST
224,JURONG EAST ST 21,1.34171403139748,103.736733166148,JURONG EAST
106,JURONG EAST ST 13,1.33724965052824,103.73767465092699,JURONG EAST
213,JURONG EAST ST 21,1.33903256648278,103.739773775263,JURONG EAST
246,JURONG EAST ST 24,1.3417765883685602,103.740057253589,JURONG EAST
203,JURONG EAST ST 21,1.3368338909731998,103.742544497471,JURONG EAST
314,JURONG EAST ST 32,1.34665351063979,103.73327515718799,JURONG EAST
340,JURONG EAST AVE 1,1.3501266165153403,103.730687889533,JURONG EAST
401,PANDAN GDNS,1.3203548426070602,103.750300419587,JURONG EAST
407,PANDAN GDNS,1.31889048230787,103.74862751311701,JURONG EAST
216,JURONG EAST ST 21,1.33971940314811,103.738061533512,JURONG EAST
325,JURONG EAST ST 31,1.34880342091287,103.728984380177,JURONG EAST
336,JURONG EAST AVE 1,1.3504103984148796,103.731481482818,JURONG EAST
333,JURONG EAST AVE 1,1.35124158359644,103.730961431641,JURONG EAST
513,JURONG WEST ST 52,1.34745759842818,103.71996801301201,JURONG WEST
438,JURONG WEST AVE 1,1.35140999298197,103.72360076848601,JURONG WEST
464,JURONG WEST ST 41,1.3503006290890402,103.722313913056,JURONG WEST
459,JURONG WEST ST 41,1.35032904500393,103.720911817526,JURONG WEST
521,JURONG WEST ST 52,1.3465925435277097,103.717247558535,JURONG WEST
216,BOON LAY AVE,1.34967982522128,103.71170243402099,JURONG WEST
518,JURONG WEST ST 52,1.3451382856997702,103.718857627589,JURONG WEST
510,JURONG WEST ST 52,1.34837408097215,103.71859396759399,JURONG WEST
413,JURONG WEST ST 42,1.35327579127821,103.725111457509,JURONG WEST
411,JURONG WEST ST 42,1.35372257124031,103.725202727545,JURONG WEST
432,JURONG WEST ST 42,1.35256372860884,103.723569457588,JURONG WEST
540,JURONG WEST AVE 1,1.3505921391885098,103.71534864327101,JURONG WEST
428,JURONG WEST AVE 1,1.3515991349427599,103.725287626291,JURONG WEST
488,JURONG WEST AVE 1,1.34908194843028,103.72619549187999,JURONG WEST
478,JURONG WEST ST 41,1.3473531743425,103.723952185676,JURONG WEST
418,JURONG WEST ST 42,1.35114454366716,103.726473130998,JURONG WEST
417,JURONG WEST ST 42,1.3513093356136199,103.727345002671,JURONG WEST
422,JURONG WEST ST 42,1.3502543792217099,103.726390598371,JURONG WEST
461,JURONG WEST ST 41,1.3495564261951298,103.72080128837601,JURONG WEST
468,JURONG WEST ST 41,1.34852648204885,103.720486241454,JURONG WEST
555,JURONG WEST ST 42,1.3536686045145903,103.718853145615,JURONG WEST
443,JURONG WEST AVE 1,1.3518025371160098,103.72039414517599,JURONG WEST
427,JURONG WEST AVE 1,1.3513137356609801,103.725596710632,JURONG WEST
408,JURONG WEST ST 42,1.3547863343581399,103.722563908677,JURONG WEST
409,JURONG WEST ST 42,1.3540979270406202,103.725324736878,JURONG WEST
556,JURONG WEST ST 42,1.3536221030417201,103.71785850674101,JURONG WEST
3,BEACH RD,1.3041871291994,103.86519331440999,KALLANG
462,CRAWFORD LANE,1.3045861802994398,103.860840750826,KALLANG
463,CRAWFORD LANE,1.30505411579749,103.86191675153201,KALLANG
30,BENDEMEER RD,1.319303367127,103.86404981515,KALLANG
8,UPP BOON KENG RD,1.3127072947551102,103.87069058566401,KALLANG
72,GEYLANG BAHRU,1.3215832159024599,103.871419569078,KALLANG
73,GEYLANG BAHRU,1.32264236942867,103.870596516217,KALLANG
57,GEYLANG BAHRU,1.32353780675049,103.86914775647,KALLANG
50,DORSET RD,1.31272456684827,103.85037606596701,KALLANG
44,OWEN RD,1.31551162976202,103.85037787906401,KALLANG
5,ST. GEORGE'S LANE,1.32211971964108,103.86082009219601,KALLANG
8,ST. GEORGE'S LANE,1.32211971964108,103.86082009219601,KALLANG
12,KG ARANG RD,1.30082885462596,103.883694825656,KALLANG
6,JLN BATU,1.36041205271242,103.762869763951,BUKIT BATOK
2,JLN BATU,1.36051181252978,103.76293988212099,BUKIT BATOK
55,JLN BAHAGIA,1.3280409792582,103.85666591206699,NOVENA
96,WHAMPOA DR,1.3215567274170201,103.85566614929199,NOVENA
17,BEACH RD,1.30368952030977,103.863575539303,KALLANG
15,UPP BOON KENG RD,1.3158732490876999,103.87129618518298,KALLANG
106,TOWNER RD,1.3210200099153602,103.86099783313699,KALLANG
9,GLOUCESTER RD,1.31358616636113,103.85169992386,KALLANG
3,LIM CHU KANG RD,1.4269019876698799,103.705484168827,LIM CHU KANG
47,MARINE CRES,1.3057235454196001,103.912530504471,MARINE PARADE
6,MARINE TER,1.30378544168671,103.916495343331,MARINE PARADE
5,MARINE TER,1.30456341339138,103.91722903851999,MARINE PARADE
20,MARINE TER,1.30371588728855,103.915067020322,MARINE PARADE
33,MARINE CRES,1.3026489660662801,103.912184784558,MARINE PARADE
75,MARINE DR,1.30337334487295,103.90744054062,MARINE PARADE
74,MARINE DR,1.3037051882206399,103.907213592718,MARINE PARADE
54,MARINE TER,1.30530229101585,103.91501400628701,MARINE PARADE
27,MARINE CRES,1.30402508947699,103.913501458863,MARINE PARADE
79,MARINE DR,1.3015331344799599,103.907812007948,MARINE PARADE
77,MARINE DR,1.30201580785234,103.908586206495,MARINE PARADE
37,TANGLIN HALT RD,1.29777231701972,103.798017132713,QUEENSTOWN
34,TANGLIN HALT RD,1.29680899455535,103.79836146905399,QUEENSTOWN
44,TANGLIN HALT RD,1.29895181002757,103.79854165188,QUEENSTOWN
10,GHIM MOH RD,1.3107926465428101,103.787264330471,QUEENSTOWN
152,MEI LING ST,1.2938315760431498,103.80262513692301,QUEENSTOWN
169,STIRLING RD,1.29023356347408,103.802972763708,QUEENSTOWN
27A,C'WEALTH AVE,1.31152715329977,103.770503601735,CLEMENTI
23A,QUEEN'S CL,1.29429993967602,103.799725944793,QUEENSTOWN
46,HOLLAND DR,1.30878949399242,103.792695569227,QUEENSTOWN
80,C'WEALTH DR,1.30164998775002,103.796796430683,QUEENSTOWN
96,C'WEALTH CRES,1.3061918260295802,103.80119381909999,QUEENSTOWN
100,C'WEALTH CRES,1.30770527644459,103.80127247626301,QUEENSTOWN
27,TANGLIN HALT RD,1.2983247366925401,103.799839181345,QUEENSTOWN
30,TANGLIN HALT RD,1.29910609683303,103.799561949337,QUEENSTOWN
13,GHIM MOH RD,1.30949418096489,103.788724560909,QUEENSTOWN
2,LOR LEW LIAN,1.35060795612849,103.87568006386299,SERANGOON
302,SERANGOON AVE 2,1.3531802108948001,103.86711953861099,SERANGOON
215,SERANGOON AVE 4,1.3579031864439601,103.872967260567,SERANGOON
233,SERANGOON AVE 3,1.3551338137075202,103.869137347738,SERANGOON
232,SERANGOON AVE 3,1.35474706561705,103.868731989138,SERANGOON
7,LOR LEW LIAN,1.34915702958255,103.87700694365401,SERANGOON
211,SERANGOON AVE 4,1.3563168882982999,103.873175455861,SERANGOON
216,SERANGOON AVE 4,1.35755258004484,103.873140468743,SERANGOON
301,SERANGOON AVE 2,1.35309223909033,103.867917814702,SERANGOON
121,SERANGOON NTH AVE 1,1.3669354218008198,103.87128472219999,SERANGOON
310,SERANGOON AVE 2,1.35362308168849,103.865716642199,SERANGOON
123,SERANGOON NTH AVE 1,1.36695851298082,103.872593551192,SERANGOON
205,TAMPINES ST 21,1.35171755145105,103.951966044566,TAMPINES
907,TAMPINES AVE 4,1.3506122814727601,103.93939741455799,TAMPINES
108,TAMPINES ST 11,1.34786646438207,103.94856161626,TAMPINES
282,TAMPINES ST 22,1.347754099093,103.952436774993,TAMPINES
144,TAMPINES ST 12,1.3484185775064799,103.943725846535,TAMPINES
243,TAMPINES ST 21,1.3541952744480699,103.947122094105,TAMPINES
249,TAMPINES ST 21,1.35186837515818,103.948463265355,TAMPINES
421,TAMPINES ST 41,1.35751860691899,103.947536321519,TAMPINES
246,TAMPINES ST 21,1.35322549774421,103.94723218233801,TAMPINES
292,TAMPINES ST 22,1.3501835942082399,103.955775653808,TAMPINES
445,TAMPINES ST 42,1.3583024219434,103.950658405067,TAMPINES
935,TAMPINES ST 91,1.34563428737778,103.9410773896,TAMPINES
263,TAMPINES ST 21,1.35330602954222,103.95114433296,TAMPINES
280,TAMPINES ST 22,1.34753519689195,103.951702776881,TAMPINES
145,TAMPINES ST 12,1.3488018213888702,103.943691020379,TAMPINES
164,TAMPINES ST 12,1.3496215142655,103.946000691097,TAMPINES
259,TAMPINES ST 21,1.3551356808237498,103.949985923955,TAMPINES
222,TAMPINES ST 24,1.3555170606021898,103.952686477721,TAMPINES
933,TAMPINES ST 91,1.3452417228751001,103.939098694607,TAMPINES
418,TAMPINES ST 41,1.3582722131871101,103.94730894905899,TAMPINES
446,TAMPINES ST 42,1.3579446440279999,103.95099907001699,TAMPINES
242,TAMPINES ST 21,1.3540388374263799,103.94658377287399,TAMPINES
233,TAMPINES ST 21,1.3564093358061902,103.947528676983,TAMPINES
210,TAMPINES ST 23,1.35402365617519,103.95398855484301,TAMPINES
229,TAMPINES ST 23,1.35593143453856,103.95394453456899,TAMPINES
926,TAMPINES ST 91,1.34601425203047,103.94098524639601,TAMPINES
922,TAMPINES ST 91,1.34749510520911,103.940762770964,TAMPINES
156,TAMPINES ST 12,1.35162194359969,103.94509000087601,TAMPINES
235,LOR 8 TOA PAYOH,1.3389496917712,103.85713892634399,TOA PAYOH
234,LOR 8 TOA PAYOH,1.3386014862693,103.857914069837,TOA PAYOH
233,LOR 8 TOA PAYOH,1.33824446070253,103.85888687589701,TOA PAYOH
111,LOR 1 TOA PAYOH,1.34123713837195,103.845306137194,TOA PAYOH
123,LOR 1 TOA PAYOH,1.3383473542946203,103.846031875137,TOA PAYOH
4,LOR 7 TOA PAYOH,1.33904479783227,103.85554106336001,TOA PAYOH
178,TOA PAYOH CTRL,1.33358025794593,103.84926452128,TOA PAYOH
199,TOA PAYOH NTH,1.34203351834894,103.85064892965201,TOA PAYOH
205,TOA PAYOH NTH,1.34227486030319,103.848050268781,TOA PAYOH
103,POTONG PASIR AVE 1,1.33411338676707,103.86952371663999,TOA PAYOH
113,POTONG PASIR AVE 1,1.33605593871889,103.86359950782801,TOA PAYOH
57,LOR 5 TOA PAYOH,1.33705392055699,103.851495573635,TOA PAYOH
221,LOR 8 TOA PAYOH,1.34262180790846,103.856971772685,TOA PAYOH
183,TOA PAYOH CTRL,1.33335596212432,103.84886568744699,TOA PAYOH
191,LOR 4 TOA PAYOH,1.33189327620475,103.851025403234,TOA PAYOH
204,TOA PAYOH NTH,1.34148414007451,103.84906772366699,TOA PAYOH
213,LOR 8 TOA PAYOH,1.3410049362292802,103.85441254396,TOA PAYOH
145,POTONG PASIR AVE 2,1.3323731777064098,103.86616515866501,TOA PAYOH
138,POTONG PASIR AVE 3,1.3335622101512299,103.86545856201401,TOA PAYOH
16,JOO SENG RD,1.33647717186604,103.880345921024,TOA PAYOH
229,LOR 8 TOA PAYOH,1.33871831206251,103.85919463591999,TOA PAYOH
216,LOR 8 TOA PAYOH,1.34247206025942,103.854178690288,TOA PAYOH
215,LOR 8 TOA PAYOH,1.3418281368478302,103.85510792560899,TOA PAYOH
131,MARSILING RISE,1.4384798395561,103.778613439344,WOODLANDS
202,MARSILING DR,1.44315121142694,103.77516477704901,WOODLANDS
7,MARSILING DR,1.441669064874,103.776733408183,WOODLANDS
5,MARSILING DR,1.4397269457635802,103.775382958136,WOODLANDS
336,WOODLANDS AVE 1,1.4304595087074798,103.782003060129,WOODLANDS
105,WOODLANDS ST 13,1.4368447616849198,103.781579113316,WOODLANDS
214,MARSILING LANE,1.44697084540304,103.771713364181,WOODLANDS
115,YISHUN RING RD,1.43456484461254,103.827973678337,YISHUN
130,YISHUN ST 11,1.4335249809128099,103.83133083815599,YISHUN
704,YISHUN AVE 5,1.4292342082138898,103.828880603195,YISHUN
703,YISHUN AVE 5,1.4295848977870402,103.828851112708,YISHUN
732,YISHUN AVE 5,1.4290344541547502,103.830336353437,YISHUN
127,YISHUN ST 11,1.43420896190544,103.830974669529,YISHUN
126,YISHUN ST 11,1.43352897004071,103.830148771039,YISHUN
204,YISHUN ST 21,1.4307127408739702,103.835795976268,YISHUN
129,YISHUN ST 11,1.4337116667051002,103.83181503217199,YISHUN
145,YISHUN ST 11,1.4308406170470198,103.831855467796,YISHUN
153,YISHUN ST 11,1.4311684855946298,103.834264424083,YISHUN
158,YISHUN ST 11,1.4324077710829,103.83452492794001,YISHUN
241,YISHUN RING RD,1.4321201558377998,103.839123120521,YISHUN
131,YISHUN ST 11,1.43316260592869,103.83168478774799,YISHUN
245,YISHUN AVE 9,1.4345421987464801,103.842114172195,YISHUN
275,YISHUN ST 22,1.43775877119443,103.83869051656201,YISHUN
727,YISHUN ST 71,1.42621011729956,103.831240144634,YISHUN
721,YISHUN ST 71,1.4261018339178702,103.828966740535,YISHUN
287,YISHUN AVE 6,1.43962489339094,103.837771054041,YISHUN
284,YISHUN AVE 6,1.43969859742697,103.83882846946301,YISHUN
148,YISHUN ST 11,1.4319501883911898,103.832337855178,YISHUN
225,YISHUN ST 21,1.43483588708738,103.83581302009,YISHUN
242,YISHUN RING RD,1.4327079151217699,103.840052416236,YISHUN
759,YISHUN ST 72,1.4262460070761298,103.833233454885,YISHUN
209,YISHUN ST 21,1.4313876363813702,103.837696037686,YISHUN
212,YISHUN ST 21,1.4317831732057602,103.837438436698,YISHUN
858,YISHUN AVE 4,1.41767034348636,103.838515102268,YISHUN
174,ANG MO KIO AVE 4,1.37509746867904,103.83761896123,ANG MO KIO
208,ANG MO KIO AVE 1,1.3654449522535301,103.842715047475,ANG MO KIO
319,ANG MO KIO AVE 1,1.3650978528353501,103.847380723566,ANG MO KIO
109,ANG MO KIO AVE 4,1.37009653758342,103.837687766047,ANG MO KIO
422,ANG MO KIO AVE 3,1.3679998880977902,103.85187394223101,ANG MO KIO
576,ANG MO KIO AVE 10,1.3714023959854098,103.854845849383,ANG MO KIO
578,ANG MO KIO AVE 10,1.3717906764470602,103.85496117399201,ANG MO KIO
556,ANG MO KIO AVE 10,1.3720323630868403,103.857625375797,ANG MO KIO
507,ANG MO KIO AVE 8,1.37443139933506,103.85015748470501,ANG MO KIO
541,ANG MO KIO AVE 10,1.37392239168829,103.855621371068,ANG MO KIO
623,ANG MO KIO AVE 9,1.3826518465140802,103.840858094028,ANG MO KIO
633,ANG MO KIO AVE 6,1.3812060876385701,103.84225123300502,ANG MO KIO
332,ANG MO KIO AVE 1,1.36167030761833,103.851955453764,ANG MO KIO
229,ANG MO KIO AVE 3,1.36907645907976,103.838228660084,ANG MO KIO
154,ANG MO KIO AVE 5,1.37626067387977,103.841230957516,ANG MO KIO
334,ANG MO KIO AVE 1,1.36371827871039,103.85098029491199,ANG MO KIO
402,ANG MO KIO AVE 10,1.36147707782619,103.855300420198,ANG MO KIO
714,ANG MO KIO AVE 6,1.37109649780949,103.84623152448,ANG MO KIO
729,ANG MO KIO AVE 6,1.37386614040981,103.845935822176,ANG MO KIO
520,ANG MO KIO AVE 5,1.37340540631751,103.85113421963499,ANG MO KIO
551,ANG MO KIO AVE 10,1.3739286200590102,103.858665713794,ANG MO KIO
84,BEDOK NTH ST 4,1.3317824507745601,103.939208398976,BEDOK
88,BEDOK NTH ST 4,1.3331333533723102,103.939110909704,BEDOK
423,BEDOK NTH AVE 1,1.3279761411851299,103.927565110763,BEDOK
81,BEDOK NTH RD,1.32891558225174,103.940528728774,BEDOK
703,BEDOK RESERVOIR RD,1.33716507441519,103.919893055357,BEDOK
413,BEDOK NTH AVE 2,1.33030163704741,103.931086166936,BEDOK
604,BEDOK RESERVOIR RD,1.33079235635695,103.913183390283,BEDOK
19,BEDOK STH RD,1.32047659327711,103.934176535826,BEDOK
20,BEDOK STH RD,1.31814242416479,103.93186323479,BEDOK
99,BEDOK NTH AVE 4,1.33393217749945,103.939470307742,BEDOK
23,SIN MING RD,1.3547802953889498,103.836068905145,BISHAN
313,SHUNFU RD,1.35151925522812,103.837228818191,BISHAN
176,BT BATOK WEST AVE 8,1.3460234146970702,103.74141102383801,BUKIT BATOK
168,BT BATOK WEST AVE 8,1.34717025311255,103.741298523595,BUKIT BATOK
166,BT BATOK WEST AVE 8,1.34715255032969,103.74282482559099,BUKIT BATOK
162,BT BATOK ST 11,1.34816661969834,103.741576545846,BUKIT BATOK
7,HILLVIEW AVE,1.3586849903798899,103.762198046039,BUKIT BATOK
8,HILLVIEW AVE,1.3586849903798899,103.762198046039,BUKIT BATOK
147,BT BATOK WEST AVE 6,1.34957751809963,103.743601296461,BUKIT BATOK
181,BT BATOK WEST AVE 8,1.3456593252761297,103.743411633447,BUKIT BATOK
229,BT BATOK EAST AVE 3,1.34827660376885,103.75468086702101,BUKIT BATOK
132,BT BATOK WEST AVE 6,1.3506524380389198,103.74562519608601,BUKIT BATOK
235,BT BATOK EAST AVE 5,1.3484835211045803,103.756300449103,BUKIT BATOK
208,BT BATOK ST 21,1.34590310545136,103.74881181439699,BUKIT BATOK
172,BT BATOK WEST AVE 8,1.34566903930044,103.740480275142,BUKIT BATOK
104,BT BATOK CTRL,1.3489950025555,103.74725821860599,BUKIT BATOK
305,BT BATOK ST 31,1.35786100812448,103.747934507941,BUKIT BATOK
301,BT BATOK ST 31,1.35676942740181,103.748774260571,BUKIT BATOK
243,BT BATOK EAST AVE 5,1.3496201343636,103.75643213653,BUKIT BATOK
110,BT BATOK WEST AVE 6,1.34754443877805,103.74579678083599,BUKIT BATOK
102,BT BATOK WEST AVE 6,1.34732995877415,103.747343554163,BUKIT BATOK
171,BT BATOK WEST AVE 8,1.34610021179304,103.740229621691,BUKIT BATOK
32,JLN BT HO SWEE,1.28742122514493,103.828415534676,BUKIT MERAH
30,TELOK BLANGAH RISE,1.2729852830405401,103.820252009798,BUKIT MERAH
33,TELOK BLANGAH WAY,1.27436196353297,103.822184004574,BUKIT MERAH
130,KIM TIAN RD,1.28040157426855,103.829278570017,BUKIT MERAH
32,LOWER DELTA RD,1.2816510722855299,103.82247998991699,BUKIT MERAH
88,ZION RD,1.28850523975313,103.833585838226,BUKIT MERAH
90,ZION RD,1.28850523975313,103.833585838226,BUKIT MERAH
15,TELOK BLANGAH CRES,1.27706044815476,103.82076205841999,BUKIT MERAH
22,TELOK BLANGAH CRES,1.27655921599769,103.81982191690201,BUKIT MERAH
20,TELOK BLANGAH CRES,1.2769159480987702,103.821818722889,BUKIT MERAH
8,REDHILL CL,1.28511622703448,103.816866388884,BUKIT MERAH
3,REDHILL CL,1.2845548042003898,103.81670090075701,BUKIT MERAH
16,TAMAN HO SWEE,1.2880016960752199,103.831614592325,BUKIT MERAH
128,KIM TIAN RD,1.2815246477005,103.82905462938601,BUKIT MERAH
24,TELOK BLANGAH CRES,1.27540949062769,103.820660541826,BUKIT MERAH
