Busstop_no.,Latitude,Longitude
44511,1.379485071,103.7405688
44519,1.379147587,103.7397066
44521,1.380851855,103.7426089
44529,1.380570382,103.7417696
44531,1.384254053,103.7445362
44539,1.384630783,103.7450239
44541,1.387644444,103.7459353
44549,1.387487206,103.7461891
44551,1.376024609,103.7384301
44559,1.376209557,103.7378907
44561,1.377987023,103.7412005
44569,1.378119968,103.7412214
44571,1.378363521,103.7431667
44579,1.378506113,103.7434526
44581,1.375322778,103.7403135
44589,1.37512567,103.7401815
44591,1.375431949,103.7419701
44599,1.375513238,103.7421878
44601,1.382133371,103.7684504
44609,1.382014552,103.7681709
44611,1.387124827,103.7675781
44619,1.386950724,103.7676357
44621,1.379229345,103.7371005
44629,1.378511689,103.7364491
44631,1.3796172,103.7639096
44639,1.380069722,103.7639603
44641,1.381780632,103.762859
44649,1.382070413,103.762963
44651,1.38533395,103.7628965
44659,1.384967631,103.762921
44661,1.384475172,103.7649959
44669,1.384285766,103.7648975
44671,1.383779602,103.766031
44679,1.383533778,103.7659952
44689,1.378110004,103.7384989
44691,1.388262581,103.7714646
44699,1.388053005,103.7715434
44701,1.389271446,103.7687969
44709,1.388541894,103.7684297
44721,1.386791083,103.764919
44731,1.37887883,103.7643273
44739,1.3787655,103.7645985
44771,1.384585562,103.7707957
44779,1.38422184,103.7702068
44791,1.383724393,103.7606888
44799,1.38338693,103.7609562
44801,1.385035109,103.7590834
44809,1.385000837,103.7597843
44811,1.387154726,103.7602083
44819,1.387075394,103.7600479
44821,1.386376111,103.7633844
44829,1.386714167,103.7630575
44859,1.377637538,103.7632181
44861,1.38669201,103.7587731
44869,1.38658739,103.7588623
44871,1.374154759,103.7467971
44879,1.374316562,103.7470113
44881,1.375733208,103.74842
44889,1.375599974,103.7483985
44891,1.374090095,103.7493016
44899,1.374322871,103.7494999
44909,1.379989459,103.7622584
44999,1.391246652,103.7545093
45009,1.378126119,103.7632866
45011,1.390215435,103.7545578
45019,1.388299237,103.7555394
45021,1.393856944,103.7538358
45029,1.392756439,103.7542629
45031,1.396233617,103.7542187
45039,1.395858174,103.7542782
45041,1.40062703,103.7555616
45049,1.397736389,103.7549928
45051,1.403383009,103.7560112
45059,1.403409526,103.756209
45061,1.407181111,103.756063
45069,1.406939078,103.7562677
45071,1.409554336,103.7556831
45079,1.409593461,103.755882
45091,1.414218668,103.7552314
45099,1.413417313,103.7559131
45101,1.418632357,103.7545715
45109,1.417857974,103.7547803
45111,1.421700991,103.7556625
45119,1.421813457,103.7559773
45121,1.424026389,103.7586322
45129,1.423829251,103.7586346
45131,1.42513584,103.7610377
45139,1.425259613,103.761781
45141,1.424840862,103.7568407
45149,1.425148532,103.7569467
45151,1.400868737,103.7542856
45159,1.400814444,103.7541011
45161,1.402737224,103.7546735
45169,1.403163332,103.7545959
45171,1.406008087,103.7553563
45179,1.40606367,103.7552021
45181,1.411633718,103.7612699
45189,1.411341499,103.7609944
45191,1.410649035,103.7634846
45199,1.410354795,103.7632241
45201,1.410472533,103.765824
45209,1.409998811,103.7665338
45211,1.410319812,103.7697882
45221,1.411854722,103.7578606
45229,1.411576944,103.7579469
45231,1.384630546,103.7422893
45241,1.388492363,103.7404963
45249,1.388567061,103.7408622
45251,1.391327714,103.7400655
45259,1.39170173,103.7405422
45261,1.394315091,103.743557
45269,1.394361681,103.743731
45271,1.395695955,103.7452644
45279,1.3956586,103.7454087
45291,1.39086231,103.7449782
45299,1.391447228,103.7451547
45301,1.391845655,103.7466351
45309,1.39199805,103.7466502
45311,1.393128961,103.7420891
45319,1.392927543,103.7421077
45321,1.397402697,103.7475549
45329,1.39743804,103.7478651
45339,1.398981914,103.7460356
45349,1.397312142,103.7455481
45351,1.396353492,103.749479
45359,1.39618571,103.7494461
45361,1.392399307,103.7500201
45369,1.39258963,103.7500438
45371,1.395335871,103.7519373
45379,1.394694397,103.7518731
45389,1.400638044,103.7473818
45399,1.399840833,103.7499128
45401,1.402799726,103.7459427
45411,1.403514518,103.7476735
45421,1.402748849,103.7505093
45439,1.401271944,103.7511553
45441,1.431893965,103.7474528
45449,1.431882989,103.7476084
45451,1.377923889,103.7397081
45461,1.392677238,103.743306
45469,1.392314238,103.744494
45489,1.39379176,103.7519994
45491,1.394144324,103.7529627
45581,1.43097611,103.7800548
45589,1.43079765,103.7803236
45591,1.429219759,103.7748942
45599,1.429141237,103.7745326
46008,1.437730626,103.7867294
46009,1.437627901,103.7865
46011,1.438519856,103.7742921
46019,1.438673333,103.7741286
46021,1.429198611,103.7617514
46029,1.428614236,103.7622664
46031,1.433556293,103.7619232
46039,1.433087319,103.7620018
46041,1.43664137,103.7640558
46049,1.436899832,103.7646066
46051,1.438970861,103.7664089
46059,1.43875378,103.7665647
46069,1.442889484,103.7693383
46071,1.438646523,103.7767996
46079,1.438867314,103.7769175
46088,1.441809143,103.7710866
46091,1.439606164,103.7701086
46101,1.444608324,103.7677488
46109,1.446940936,103.7692534
46111,1.441322222,103.7737242
46119,1.44101546,103.7725238
46121,1.44388,103.7764389
46129,1.443787984,103.7767542
46131,1.446274659,103.7770371
46139,1.44618016,103.7772633
46141,1.443649596,103.7732952
46149,1.443615833,103.7737969
46151,1.445827257,103.7734724
46159,1.445655775,103.7734391
46161,1.445360061,103.7755646
46169,1.44535191,103.7752667
46171,1.444128765,103.7780001
46179,1.444014363,103.7778748
46181,1.440158823,103.7788679
46189,1.440082716,103.7785404
46191,1.439782682,103.7805381
46199,1.439550433,103.7806553
46201,1.44071021,103.7768024
46209,1.440252429,103.7772751
46211,1.464917324,103.7654771
46219,1.465426811,103.7682666
46221,1.430909682,103.7875977
46229,1.430130569,103.7870687
46239,1.493903793,103.7440329
46241,1.442118452,103.7789435
46249,1.442112389,103.7787477
46251,1.440922362,103.7890863
46261,1.442563092,103.7869446
46269,1.442173333,103.785885
46271,1.440401951,103.7858881
46279,1.440219587,103.7869013
46281,1.438786957,103.7900259
46289,1.438722398,103.790912
46291,1.43640148,103.7824838
46299,1.436927057,103.7827459
46301,1.442742645,103.7828002
46309,1.443170086,103.7825498
46311,1.442341087,103.7805101
46319,1.442290328,103.7802984
46321,1.434577639,103.7865564
46329,1.434448109,103.7873758
46331,1.433147696,103.7881638
46339,1.43352632,103.7879832
46341,1.431721937,103.7863031
46349,1.431897049,103.7862245
46351,1.430848889,103.783735
46359,1.430825,103.7829908
46361,1.427466026,103.7737876
46369,1.427601213,103.7731591
46371,1.429172088,103.7725317
46379,1.429118044,103.7729401
46381,1.429074279,103.7667627
46389,1.429303976,103.7666095
46391,1.439217654,103.7929945
46399,1.438960352,103.7942371
46401,1.440885951,103.7954581
46409,1.440633231,103.795706
46411,1.442705918,103.7944192
46419,1.44356111,103.794098
46421,1.440870326,103.7935378
46429,1.440714444,103.79315
46431,1.443977268,103.7922557
46439,1.444135367,103.7926501
46441,1.442194658,103.7897371
46449,1.442355036,103.7900373
46451,1.444543964,103.7892099
46459,1.444185331,103.789409
46461,1.446595984,103.7935966
46469,1.446688659,103.7949185
46471,1.447969318,103.7975882
46479,1.447968698,103.7984096
46481,1.449644042,103.8011125
46489,1.449520956,103.8016065
46491,1.431889748,103.772008
46499,1.432291339,103.7721964
46501,1.437969403,103.7711891
46509,1.438043902,103.7709643
46511,1.434382295,103.7725568
46519,1.435548116,103.772138
46521,1.432378333,103.7742933
46529,1.432081528,103.7745969
46531,1.4324025,103.7775114
46539,1.432099629,103.7782237
46541,1.433283315,103.7808357
46549,1.433198189,103.7812567
46551,1.435327282,103.7816234
46559,1.435501655,103.7812772
46561,1.434611924,103.77719
46569,1.434721547,103.7774588
46571,1.434754178,103.7758535
46579,1.434885833,103.7755225
46581,1.436441189,103.7737964
46589,1.43632306,103.7741086
46591,1.43068959,103.7732261
46611,1.429234128,103.7776058
46619,1.42907408,103.7777511
46621,1.429555359,103.7806456
46629,1.429460929,103.7808173
46631,1.436892976,103.7891526
46639,1.437022054,103.7888492
46641,1.435378828,103.7900266
46649,1.435135716,103.7904213
46651,1.432980969,103.7945526
46659,1.432692728,103.794143
46661,1.437592219,103.7922893
46669,1.43740934,103.7918245
46671,1.43689167,103.7946223
46679,1.436776944,103.7948506
46681,1.43573291,103.795777
46689,1.435870545,103.7960127
46691,1.438231325,103.7958789
46699,1.437699899,103.7956632
46709,1.441447391,103.7755472
46711,1.454701602,103.8008497
46719,1.454909537,103.8010631
46721,1.452489165,103.8017876
46729,1.452157147,103.8022307
46731,1.448521279,103.8043022
46739,1.448473503,103.8040034
46741,1.446327014,103.8071927
46749,1.44598747,103.8071908
46761,1.439644444,103.7974003
46769,1.439351034,103.797358
46771,1.440888084,103.8001867
46779,1.440713576,103.8007075
46781,1.442675691,103.8012442
46789,1.443511389,103.8010631
46791,1.445694999,103.7996335
46799,1.445866174,103.7997085
46801,1.446512057,103.7975663
46809,1.446496623,103.7980871
46811,1.443792373,103.7993152
46821,1.44215561,103.7975554
46831,1.443645278,103.7956269
46841,1.444985717,103.7969016
46851,1.436126667,103.7976127
46859,1.436202583,103.7973959
46861,1.435155786,103.7999834
46869,1.435076718,103.8005455
46871,1.436791166,103.8017651
46879,1.437066168,103.8021593
46881,1.449830181,103.8052321
46891,1.44823909,103.8070354
46901,1.447984183,103.8095148
46911,1.450689683,103.810271
46921,1.453315894,103.81089
46931,1.453053898,103.8078993
46941,1.451673065,103.805477
46951,1.431436922,103.791333
46961,1.430489444,103.7928572
46969,1.430591818,103.7926997
46971,1.431875556,103.7903425
46979,1.431305556,103.7906544
46981,1.42810337,103.7925111
46989,1.428023346,103.7922126
46991,1.427640931,103.7958715
46999,1.427428261,103.7960033
47011,1.450767663,103.7786312
47019,1.450751552,103.7789293
47021,1.451134574,103.7832749
47029,1.450965504,103.7825232
47031,1.451763611,103.788144
47039,1.451569222,103.7890522
47041,1.452568611,103.7916431
47049,1.452465241,103.7925805
47051,1.4544975,103.7956028
47059,1.453964502,103.7954729
47061,1.45605441,103.7980842
47069,1.455939081,103.7987707
47071,1.45761032,103.8021484
47079,1.457864313,103.802996
47081,1.462023364,103.8038341
47089,1.462278772,103.8038792
47091,1.464596626,103.8060256
47099,1.464007084,103.8052991
47101,1.466537222,103.8090658
47109,1.466084167,103.8086186
47111,1.466191848,103.8110018
47119,1.46646105,103.81068
47121,1.463713249,103.802785
47129,1.463693293,103.8029824
47131,1.466642243,103.8022244
47141,1.467569588,103.8036778
47151,1.466273332,103.8039726
47169,1.460925048,103.8005973
47179,1.458284248,103.7988074
47189,1.459003167,103.8012929
47199,1.461235836,103.8026613
47491,1.431023821,103.8004876
47499,1.430773889,103.8006062
47501,1.430462083,103.7947023
47509,1.430333015,103.7948373
47511,1.431903546,103.7964478
47521,1.431653461,103.7981359
47529,1.431538015,103.7981161
47539,1.428705552,103.7976628
47541,1.437892019,103.8033416
47549,1.437904852,103.8035235
47551,1.434726238,103.8018876
47559,1.434612545,103.8020456
47561,1.433208201,103.7988516
47569,1.432919455,103.7987804
47571,1.433490241,103.7963972
47579,1.433313474,103.7959702
47581,1.43464495,103.7935267
47589,1.434791069,103.7925444
47591,1.439643548,103.802589
47599,1.439926422,103.8026315
47601,1.4421188,103.8030491
47609,1.441849418,103.8030947
47611,1.443887062,103.8062228
47619,1.444306976,103.8071378
47621,1.446892181,103.8098277
47629,1.446678082,103.8098574
47641,1.439231434,103.8037286
47649,1.439094532,103.803676
47651,1.441697109,103.8052552
47659,1.441463499,103.8054591
47661,1.444468547,103.802733
47671,1.446566843,103.803342
47681,1.444578456,103.8044862
47711,1.463458341,103.7644234
47801,1.46417401,103.8129835
47809,1.463791838,103.8135875
47811,1.462376923,103.8089871
47819,1.462558013,103.8100509
47821,1.460777177,103.8058293
47829,1.460546319,103.8061739
48011,1.410536057,103.774494
48019,1.410478903,103.7754724
48021,1.410919357,103.7794566
48029,1.410565092,103.7796855
48031,1.41109191,103.7831698
48039,1.410756066,103.7832092
48041,1.412683175,103.7889211
48049,1.412391856,103.7893038
48051,1.415293819,103.797375
48059,1.415021092,103.7976321
48061,1.415831547,103.8038515
48069,1.416011561,103.8020347
48071,1.411763315,103.8057861
48079,1.413148853,103.8052945
48081,1.405421375,103.8089254
48089,1.405609912,103.8079534
48091,1.402747778,103.8123803
48099,1.402927621,103.8120012
48101,1.402410386,103.8143997
48109,1.402205358,103.8140149
48111,1.40944188,103.7796635
48119,1.409618517,103.7792909
48131,1.404623883,103.7893569
48141,1.415570856,103.8094963
48149,1.415210805,103.809079
49011,1.410453786,103.7523039
49019,1.410543055,103.7524472
49021,1.413322402,103.7517892
49029,1.413591282,103.7518955
49031,1.416316047,103.7512437
49039,1.416653866,103.7513664
49041,1.419266296,103.7507174
49049,1.420040468,103.7507463
49051,1.422766963,103.7501017
49059,1.423181992,103.7501925
49061,1.426126044,103.7489449
49069,1.426439925,103.7488734
49071,1.429209369,103.7470742
49079,1.429368403,103.7472176
49081,1.433925697,103.7484696
49089,1.433878889,103.7486019
49091,1.427538889,103.7564103
49099,1.427631132,103.7565977
49101,1.430192651,103.7558463
49109,1.428851545,103.7562262
49111,1.432459722,103.7554333
49119,1.432187271,103.7556844
49121,1.435287378,103.7549427
49129,1.434875119,103.7552111
49131,1.408121819,103.7536119
49139,1.407931502,103.7537065
49141,1.438306578,103.7436539
49149,1.438419103,103.7431625
49151,1.4366675,103.7468403
49159,1.437071874,103.7458126
49169,1.435632665,103.7485507
49171,1.43471927,103.7508663
49179,1.434679676,103.7505332
49181,1.436898167,103.7540664
49189,1.436524498,103.7537714
49199,1.438367428,103.7357845
49209,1.445136675,103.7298381
49211,1.438687412,103.735096
49219,1.438537582,103.735623
49229,1.440307778,103.7321017
49239,1.440578932,103.7279275
49249,1.437055207,103.7254678
50011,1.31182,103.8471978
50019,1.31194891,103.8476386
50021,1.317353354,103.844217
50029,1.316479416,103.8448428
50031,1.321273073,103.8417717
50037,1.321099684,103.842243
50038,1.31962671,103.8434386
50041,1.323623333,103.8416155
50049,1.323541087,103.8418933
50051,1.325612833,103.8418615
50059,1.324856463,103.8420461
50061,1.317435,103.8414379
50069,1.317035908,103.8416049
50071,1.31572307,103.847075
50079,1.315839417,103.8469337
50081,1.316631636,103.8502485
50089,1.316654934,103.8504472
50111,1.31875833,103.846555
50119,1.318295032,103.8458185
50121,1.319303042,103.8493392
50129,1.318988088,103.8492903
50159,1.324560661,103.8532662
50161,1.326657006,103.8436601
50169,1.326474012,103.8442081
50171,1.326633889,103.84641
50179,1.326404021,103.8464203
50189,1.326062296,103.8484919
50191,1.326045,103.8490239
50199,1.324968248,103.8505089
50201,1.324904722,103.8509656
50209,1.323927828,103.8515818
50211,1.323069687,103.8525671
50221,1.321438059,103.8530378
50229,1.320957647,103.8528349
50231,1.318724722,103.8549258
50239,1.318272867,103.8552164
50241,1.317248028,103.8572754
50249,1.31716866,103.8569932
50251,1.312405,103.854865
50259,1.312363889,103.8550789
50261,1.316088272,103.8532233
50279,1.31251,103.8526781
50301,1.31587261,103.8517857
50321,1.313684504,103.8508308
50331,1.318629193,103.8572788
50349,1.319304818,103.8595769
50351,1.312160154,103.8485777
50991,1.32337986,103.8562615
51011,1.32770448,103.8409547
51019,1.32894249,103.8406651
51021,1.330325,103.8392589
51029,1.330254968,103.8397134
51031,1.331629064,103.8385999
51039,1.331658287,103.8388887
51041,1.333435587,103.8379173
51049,1.333821315,103.8379581
51051,1.336353527,103.837078
51059,1.337032583,103.8373502
51069,1.341257853,103.8366044
51071,1.34219257,103.8359658
51079,1.341782899,103.8361539
51081,1.340554969,103.8388881
51089,1.341549697,103.8396258
51091,1.32651868,103.8341805
51099,1.325881667,103.8345342
51101,1.327536375,103.8372482
51109,1.327092778,103.8397081
51111,1.340648333,103.8327133
51119,1.340143056,103.8325758
51131,1.344092618,103.8393477
51139,1.344366884,103.8403226
52009,1.332020834,103.8469276
52011,1.345041273,103.842634
52019,1.344033333,103.8436817
52021,1.344313138,103.8476609
52029,1.343599183,103.8473654
52031,1.34404853,103.8502616
52039,1.343338177,103.8513031
52049,1.327211518,103.8597876
52051,1.343388207,103.8546926
52059,1.343078423,103.8563781
52061,1.34352174,103.8587388
52069,1.3431439,103.8585661
52071,1.329914169,103.8438184
52079,1.329314772,103.8438289
52081,1.330813893,103.8608408
52089,1.329916903,103.8602737
52099,1.326523285,103.8548891
52109,1.326976667,103.8581711
52119,1.327891004,103.8580291
52129,1.325446667,103.8593811
52131,1.332207036,103.8441975
52139,1.332718333,103.8440442
52141,1.336277405,103.8433346
52149,1.336404989,103.843574
52151,1.337931809,103.8436207
52159,1.338108035,103.8438564
52161,1.340938301,103.8454065
52169,1.340131833,103.8446598
52171,1.340949885,103.8477798
52179,1.340690181,103.8480349
52181,1.33306634,103.8465607
52189,1.333185,103.8467831
52191,1.336361386,103.8460839
52199,1.335473017,103.8466386
52201,1.339180307,103.8465076
52209,1.339258732,103.8467845
52211,1.338193475,103.8408335
52219,1.33801686,103.8408871
52221,1.338011621,103.8482286
52229,1.337750234,103.8488029
52231,1.33430499,103.8487842
52239,1.334121944,103.8489481
52241,1.338046111,103.838995
52249,1.33783,103.8386
52251,1.332969806,103.8514209
52259,1.332787465,103.8516569
52261,1.334031673,103.8512814
52269,1.334042399,103.8514745
52271,1.336831139,103.8497472
52279,1.337024206,103.8499296
52281,1.334446111,103.8536242
52289,1.335019343,103.8538649
52291,1.33697006,103.8522471
52299,1.337159677,103.8523193
52301,1.334110361,103.854626
52309,1.333903007,103.8546763
52311,1.33435801,103.8572184
52319,1.334121389,103.8571261
52321,1.331258988,103.8527071
52329,1.331468175,103.8526869
52331,1.332463066,103.8558103
52339,1.332871667,103.8558608
52341,1.336257778,103.8556225
52349,1.336193056,103.8554425
52351,1.338368007,103.8532801
52359,1.338628333,103.8526889
52361,1.339744089,103.8529812
52369,1.340018333,103.8527333
52371,1.339929649,103.8565159
52381,1.33988664,103.8583063
52389,1.339726129,103.8580821
52391,1.337651389,103.8598835
52399,1.336964494,103.8597339
52401,1.328301861,103.8508287
52409,1.328019712,103.8510525
52411,1.328301314,103.8538057
52419,1.328033056,103.8539175
52429,1.336309751,103.8571294
52439,1.338251111,103.8554117
52441,1.340831657,103.84976
52449,1.340449459,103.8500031
52451,1.325319922,103.8573193
52479,1.327496177,103.8457862
52481,1.335248333,103.8585928
52489,1.335362778,103.8587119
52499,1.326037598,103.8553721
52501,1.330902209,103.8501176
52509,1.331157123,103.8501763
52529,1.341390681,103.8573063
52539,1.339918056,103.8538625
52559,1.337356841,103.8394107
53009,1.350455412,103.8498808
53011,1.345553511,103.8382634
53019,1.346003496,103.8387178
53021,1.349679968,103.8365246
53029,1.349392408,103.8372922
53039,1.351446817,103.8359107
53041,1.353078316,103.834364
53049,1.353626646,103.8342217
53051,1.354997633,103.8315978
53059,1.355476132,103.8312139
53061,1.357158301,103.8288351
53069,1.357771593,103.8289435
53071,1.360633337,103.8283425
53079,1.360826667,103.8286433
53081,1.363193038,103.8278347
53089,1.364131642,103.8282369
53091,1.36482026,103.8279238
53099,1.366606382,103.8284287
53111,1.345496389,103.8389014
53119,1.345358333,103.8391767
53121,1.350166942,103.8394742
53129,1.349680577,103.8397803
53131,1.353158052,103.8403128
53139,1.35256346,103.8404367
53141,1.355665008,103.8413271
53149,1.355481111,103.8416123
53151,1.359506347,103.8413406
53159,1.359686641,103.8417353
53161,1.362211424,103.8421446
53169,1.362134687,103.8424879
53171,1.354661389,103.8363069
53179,1.353039634,103.8358231
53181,1.356072799,103.83781
53189,1.354963333,103.8368111
53191,1.358379448,103.8390892
53199,1.357548308,103.8389924
53201,1.361285011,103.8385025
53209,1.360998287,103.8385267
53211,1.347071695,103.8471267
53219,1.346061111,103.8465836
53221,1.348168406,103.8484544
53229,1.348223035,103.8492724
53231,1.350899978,103.8479799
53239,1.351003056,103.8476588
53241,1.356156392,103.8499566
53249,1.355383052,103.849119
53251,1.346835885,103.8519721
53259,1.347115959,103.8519958
53261,1.352859758,103.8517906
53269,1.353357924,103.851119
53271,1.349346111,103.853915
53279,1.349652685,103.8539011
53281,1.346656389,103.8543208
53289,1.347650555,103.854646
53291,1.35231395,103.837114
53299,1.351740117,103.8379455
53301,1.348611389,103.8459236
53309,1.348491378,103.8452725
53311,1.346845,103.8416239
53319,1.347225,103.8412483
53321,1.36135,103.8402947
53329,1.361539701,103.8404955
53331,1.362854722,103.8370128
53339,1.363129982,103.8367836
53341,1.363556389,103.8339417
53349,1.363739827,103.8337932
53351,1.360809722,103.8321175
53359,1.361256667,103.8319617
53361,1.359298333,103.8303208
53369,1.359473443,103.8301456
53371,1.359943333,103.8437957
53379,1.360186702,103.8438602
53381,1.358304328,103.8449621
53389,1.358044737,103.8451693
53391,1.354442917,103.8469632
53399,1.354640028,103.8470163
53401,1.34540477,103.8505793
53409,1.345346097,103.8512681
53419,1.346399965,103.8498088
53421,1.345658294,103.8553805
54009,1.369687699,103.8485672
54011,1.365670448,103.8434104
54019,1.366186667,103.8441833
54031,1.37008641,103.8453411
54039,1.370917861,103.8456365
54041,1.373483351,103.8449871
54049,1.373504722,103.8453257
54051,1.376270004,103.8446581
54059,1.376284989,103.844983
54061,1.367288017,103.8340408
54069,1.366919972,103.8340556
54071,1.364336649,103.8449067
54079,1.363898056,103.8458592
54081,1.363589722,103.8478669
54089,1.362970011,103.8484912
54091,1.36167975,103.850928
54099,1.361187778,103.8510481
54101,1.357320978,103.8546576
54109,1.357081692,103.8543389
54161,1.371076646,103.8348293
54169,1.370898333,103.8347669
54181,1.370533052,103.836535
54189,1.370469663,103.8367907
54191,1.374471933,103.837564
54199,1.3743,103.8376728
54201,1.376084986,103.8392761
54209,1.376381197,103.8395232
54211,1.368612222,103.8363483
54219,1.368807771,103.836794
54221,1.36995608,103.8395934
54229,1.369605779,103.8399327
54231,1.369660125,103.8419391
54239,1.369186094,103.8433202
54241,1.369135186,103.8461801
54247,1.368738365,103.8471931
54248,1.368754906,103.8466101
54251,1.376890028,103.846172
54259,1.377209444,103.8462822
54261,1.369454548,103.850814
54269,1.369296321,103.85111
54271,1.369963268,103.8535666
54279,1.36968919,103.8540476
54281,1.369490257,103.8560128
54289,1.369103032,103.8561505
54291,1.369188614,103.8588615
54299,1.368901527,103.8583266
54301,1.370195005,103.8628468
54309,1.369888353,103.863066
54311,1.361436108,103.8525751
54319,1.362059691,103.8530548
54321,1.363984674,103.8523779
54329,1.364497725,103.8524798
54331,1.367194737,103.8505685
54339,1.367844701,103.8505797
54341,1.374621421,103.8478247
54349,1.374773333,103.8481053
54351,1.376477779,103.8500347
54359,1.376153348,103.8499921
54369,1.358746389,103.8558828
54371,1.362383063,103.8556828
54379,1.362889989,103.855948
54381,1.365741674,103.8560862
54389,1.366389736,103.8566054
54391,1.371619722,103.8482886
54399,1.371373023,103.8486611
54401,1.372946681,103.8516353
54409,1.372708333,103.8521389
54411,1.372353056,103.8542292
54419,1.372061678,103.8548909
54429,1.370346605,103.8581855
54439,1.373284742,103.8571539
54441,1.374181695,103.8507692
54449,1.374608105,103.8508896
54451,1.377235018,103.8405965
54459,1.376933361,103.841201
54461,1.377479971,103.8433994
54469,1.37720167,103.8434968
54471,1.376134708,103.8532966
54479,1.375793351,103.8532004
54481,1.375994979,103.8557653
54489,1.375661389,103.8557967
54491,1.377171653,103.8601032
54499,1.377008067,103.8605536
54501,1.377871389,103.8626631
54509,1.377588358,103.8625705
54511,1.371676382,103.8634476
54519,1.371218056,103.8637356
54521,1.373426407,103.8628875
54529,1.373359729,103.8630362
54531,1.358399743,103.8513269
54539,1.358571111,103.8510481
54571,1.37425473,103.8549193
54579,1.374878174,103.8548308
54581,1.371058333,103.8566583
54589,1.371734416,103.8567189
54591,1.375306667,103.8617739
54599,1.374894722,103.8618014
54601,1.359421389,103.8551458
54609,1.359357778,103.8552925
54611,1.364894705,103.8405742
54619,1.364671684,103.8405029
54621,1.365953312,103.8377307
54629,1.36558807,103.8380167
54631,1.377021667,103.8669752
54641,1.375739674,103.8646091
54651,1.378542757,103.8655186
54659,1.37834008,103.8668627
55009,1.385898311,103.847577
55011,1.382261657,103.8357043
55019,1.382283056,103.8361694
55021,1.385701178,103.8387271
55029,1.385651937,103.8391711
55031,1.389447742,103.8436033
55039,1.389157323,103.8438314
55041,1.391224067,103.846028
55049,1.391105477,103.8465928
55051,1.392399801,103.8489624
55059,1.392082265,103.8490952
55071,1.392462741,103.8526183
55079,1.391952167,103.853368
55081,1.391771334,103.8559733
55089,1.391294037,103.856304
55101,1.390940142,103.8596792
55109,1.390494473,103.8599335
55111,1.376955563,103.8377737
55119,1.377285307,103.8378471
55121,1.379431389,103.8351978
55129,1.37955302,103.8354994
55131,1.37986282,103.8396597
55139,1.378940116,103.8400749
55141,1.381513056,103.8390206
55149,1.381476389,103.8392681
55151,1.383394401,103.8403312
55159,1.383362,103.84065
55169,1.381236392,103.8410023
55171,1.385643889,103.8422978
55179,1.385731799,103.8425943
55181,1.381432514,103.8438923
55189,1.382619958,103.8438384
55199,1.379524768,103.8426632
55201,1.37859114,103.8443777
55209,1.378631667,103.8446844
55211,1.386037595,103.8455676
55219,1.385607252,103.8459306
55221,1.387790028,103.8462112
55229,1.38851043,103.8459157
55231,1.385760939,103.8483169
55239,1.386997778,103.8480411
55241,1.389329853,103.8407103
55249,1.389664059,103.840852
55251,1.390936005,103.8388558
55259,1.391413462,103.8387287
55261,1.392424444,103.8364956
55269,1.39252555,103.8369165
55271,1.394998333,103.8325139
55279,1.394147371,103.8343381
55281,1.398136957,103.8288132
55289,1.398443393,103.8290392
55301,1.384251667,103.8444567
55309,1.384083333,103.8444475
55311,1.384303578,103.8468397
55319,1.384086699,103.8467826
55329,1.379019701,103.8472253
55331,1.386922462,103.837141
55339,1.38708226,103.8371164
55341,1.384985816,103.8366995
55349,1.384791442,103.8364931
55351,1.389736788,103.836964
55361,1.389836856,103.838605
55371,1.388614367,103.8344045
55381,1.38990417,103.8362464
56019,1.369495535,103.8286291
56021,1.37242859,103.8284292
56029,1.373595,103.8287
56031,1.376956667,103.8282253
56039,1.376730556,103.8284839
56041,1.379161667,103.8275778
56049,1.379456389,103.8276883
56051,1.38249473,103.825764
56059,1.382688058,103.8260455
56061,1.385147519,103.8228745
56069,1.385304995,103.8232088
56071,1.387177444,103.8196482
56079,1.38756641,103.8195979
56081,1.391697967,103.8182131
56089,1.392050912,103.8186111
56091,1.396345266,103.8184117
56099,1.396068178,103.8188299
56191,1.378798333,103.8294408
56199,1.378923333,103.8300364
56201,1.380593816,103.8322476
56209,1.380318633,103.8324031
56241,1.371991667,103.8332083
56249,1.372958319,103.8330111
56251,1.376374722,103.8344186
56259,1.376844444,103.8348403
56261,1.36786219,103.8317274
56269,1.367418354,103.832334
56289,1.370231678,103.8323266
57011,1.400157254,103.8171721
57019,1.400562609,103.8173447
57021,1.404140741,103.8183424
57029,1.403962906,103.8186226
57031,1.40705412,103.8201226
57039,1.4061175,103.8199872
57041,1.410692683,103.8219231
57049,1.410820278,103.8223353
57051,1.415205742,103.8233928
57059,1.414727778,103.8235655
57061,1.419903189,103.8245473
57069,1.418965927,103.8246055
57071,1.424956937,103.8255231
57079,1.424438602,103.8256679
57081,1.427536111,103.8265547
57089,1.427405009,103.8268567
57111,1.431236226,103.8265494
57119,1.431302571,103.8268877
57121,1.433450833,103.8263113
57129,1.434186569,103.8264145
57131,1.438084138,103.8252975
57139,1.437956621,103.8255963
57141,1.402482551,103.8169623
57149,1.402368163,103.8168955
58009,1.447481793,103.8194139
58011,1.441356114,103.8241875
58019,1.440851088,103.82473
58021,1.44324137,103.8236786
58029,1.443159194,103.8239851
58041,1.449393465,103.8268558
58049,1.449195252,103.8270354
58051,1.450879722,103.8284308
58059,1.450790077,103.828663
58061,1.452964231,103.8311063
58069,1.452713863,103.831184
58071,1.455284221,103.8338898
