,hdb_lat,hdb_long,pri_sch_dist,pri_sch_count,sec_sch_dist,sec_sch_count,mall_dist,mall_count,MRT_dist,MRT_count,bus_stop_dist,bus_stop_count
4284,1.328109584,103.8571257,712.3340177,0,576.8153587,0,1183.504055,0,1088.661337,0,103.403543,10
4285,1.325741056,103.8581083,450.895308,1,342.1411378,1,1292.705573,0,806.3540846,0,99.39148924,11
4286,1.313586166,103.8516999,148.9485988,1,1597.05205,0,493.339283,1,306.6934259,1,97.33181397,10
4287,1.318967940,103.8563420,334.3598402,1,809.1221997,0,829.6982728,0,595.8361292,0,110.7811844,13
4288,1.305084430,103.8625990,589.6998359,0,2166.755102,0,304.9734681,1,252.5083881,1,115.6399288,19
4289,1.318951762,103.8505180,714.2268265,0,1320.879944,0,712.5679888,0,763.0845922,0,136.6900006,10
4290,1.316062564,103.8516113,401.2947109,1,1406.542803,0,704.2117275,0,498.8253959,1,28.59867725,10
4291,1.322210757,103.8685003,350.4524558,1,879.0416246,0,1463.015259,0,385.2521055,1,197.9052174,11
4292,1.316866481,103.8493636,511.872182,0,1547.402891,0,675.5179603,0,731.1983349,0,101.8469366,11
4293,1.316338073,103.8484685,503.0990568,0,1462.256476,0,623.9004302,0,687.8341342,0,169.3377806,14
4294,1.324322313,103.8681596,390.2713471,1,800.7338603,0,1674.230566,0,519.0194496,0,62.85904258,10
4295,1.325833304,103.8571793,461.2317111,1,443.0163228,1,1188.816619,0,870.3353466,0,58.86649081,11
4296,1.320799591,103.8533278,491.1713541,1,949.2288663,0,1001.412784,0,937.9382533,0,57.57174401,10
4297,1.327962675,103.8448270,624.8949072,0,550.0440339,0,222.7525902,2,595.4711555,0,118.5587981,13
4298,1.306117813,103.9140260,354.4444057,2,418.2868868,1,1000.023299,0,1654.342631,0,129.897084,24
4299,1.303373345,103.9074405,441.3655678,1,1201.902156,0,322.1946681,4,1873.482781,0,102.4200996,13
4300,1.304829022,103.9186150,123.834902,1,217.72694,1,1504.487826,0,1900.790091,0,166.8595,13
4301,1.367509667,103.9575189,440.6345528,1,112.1357229,1,796.4808609,0,1102.87033,0,92.6354348,12
4302,1.376702331,103.9347472,92.11203624,1,1933.668976,0,831.9793206,0,1663.896274,0,84.10043835,14
4303,1.366460971,103.9516987,708.1204936,0,279.1884007,1,691.5104485,0,771.6219852,0,170.9654596,9
4304,1.375645447,103.9358638,87.89519302,2,1765.905959,0,754.4986633,0,1516.85433,0,113.1046106,15
4305,1.376417067,103.9395942,149.9984405,2,1489.988395,0,357.380391,1,1138.066237,0,55.37677991,25
4306,1.370073685,103.9567309,306.6562121,1,385.7361367,2,818.4164747,0,894.133559,0,24.52045225,13
4307,1.379626863,103.9405820,228.0974221,1,1670.566972,0,195.3748888,1,1211.1351,0,57.1224147,17
4308,1.374091376,103.9371340,303.76708,2,1556.135037,0,732.9477058,0,1352.228119,0,167.1928156,16
4309,1.379800855,103.9409188,262.9736273,1,1641.824337,0,180.8403652,1,1193.60877,0,21.30885006,16
4310,1.373580842,103.9443650,192.936608,1,900.4365289,0,611.7921664,0,545.955537,0,88.96845281,20
4311,1.368328403,103.9612018,312.059577,2,394.786822,2,431.1230164,1,1427.805265,0,106.4143294,22
4312,1.369008093,103.9586966,446.3693572,2,269.1251849,2,714.9705435,0,1141.065811,0,74.44951084,18
4313,1.372445581,103.9561499,132.5789644,1,288.1102252,2,608.9695147,0,771.863523,0,129.0922276,15
4314,1.375784655,103.9404302,234.5534426,1,1374.482115,0,353.5146829,1,1027.624364,0,54.99035982,23
4315,1.381187026,103.9358441,570.7887337,0,2158.113323,0,742.5555727,0,1744.572594,0,118.3560481,15
4316,1.373288037,103.9618300,162.5225463,1,293.7671988,1,816.1052753,0,1402.095021,0,119.5562311,17
4317,1.368749383,103.9489128,805.6384135,0,185.9542157,1,414.1496263,1,469.5866982,1,118.7495887,14
4318,1.381761718,103.9385780,458.3371536,1,1964.696746,0,518.3055044,0,1532.522972,0,53.21663811,14
4319,1.374941287,103.9605900,389.7647007,2,318.0326353,1,719.1850861,0,1282.097553,0,99.6240792,20
4320,1.377835206,103.9345825,215.3897221,1,2019.943848,0,828.2596782,0,1716.594273,0,45.68692122,14
4321,1.378368761,103.9355882,269.7360363,2,1967.276856,0,712.6884674,0,1631.256155,0,66.67311267,14
4322,1.373627572,103.9545174,322.3258264,1,114.7420187,1,459.5798836,1,592.1829777,0,170.9935123,13
4323,1.365989033,103.9596753,150.9374032,1,193.7428491,1,550.296656,0,1221.73488,0,152.1369413,13
4324,1.373245130,103.9467017,254.63767,1,736.5697118,0,351.8186175,1,283.3804179,1,85.92730693,20
4325,1.370603757,103.9630196,188.8477745,1,450.174036,1,491.3888648,1,1556.489696,0,93.7647692,20
4326,1.373368723,103.9627970,118.0032921,1,398.6515784,1,790.4811734,0,1509.906634,0,108.1781773,13
4327,1.367031279,103.9616275,183.6342352,1,398.4477602,1,336.7496666,1,1431.161734,0,61.410283,21
4328,1.373016186,103.9623683,99.37804915,1,342.658222,1,766.9240995,0,1461.601979,0,151.418687,15
4329,1.370733791,103.9624580,181.5335651,1,387.7684812,1,529.8455404,0,1492.46351,0,74.8871637,20
4330,1.364304860,103.9626666,233.581969,1,574.2922934,0,320.4344205,1,1269.114364,0,51.25693762,18
4331,1.367497501,103.9623844,271.0444863,1,489.4187868,1,272.097844,1,1520.955374,0,45.16728141,22
4332,1.369589558,103.9502894,821.6534508,0,296.8384838,1,316.4152571,1,393.237576,1,114.0393405,15
4333,1.382977902,103.9370545,646.1611252,0,2174.636757,0,734.2405992,0,1748.904648,0,100.5561642,9
4334,1.368961482,103.9533574,608.9233592,0,498.5813859,1,552.9180229,0,638.990301,0,192.7791919,12
4335,1.394998966,103.9147543,288.7858357,1,434.4920186,1,217.4076267,1,163.0483539,2,137.6058246,10
4336,1.397672035,103.9055988,354.7590147,3,474.2584267,1,616.0265095,0,182.0315754,2,153.5966718,15
4337,1.399684321,103.9033781,456.05124,1,148.1322174,1,756.1968717,0,288.58803,1,99.81841712,15
4338,1.395799718,103.9075556,154.1264078,3,476.4270114,1,524.0139199,0,196.0721896,2,202.1655736,12
4339,1.406092596,103.9053953,83.96327607,1,603.4062153,0,353.2834501,1,348.7568757,4,77.63092488,13
4340,1.403149047,103.8989758,150.3373417,2,481.585763,1,512.9468503,0,292.3574316,3,59.85046313,17
4341,1.402284312,103.9021043,374.5106557,2,232.7983491,1,458.2269284,1,250.2342146,2,136.6528033,18
4342,1.392092062,103.9100225,345.3630973,1,599.2192852,0,401.964341,1,346.3450954,2,321.1675221,9
4343,1.394548891,103.9111062,261.5508224,2,306.5678648,1,212.0013418,1,176.3090996,2,92.92001469,8
4344,1.398810031,103.9098456,315.1207059,4,256.2571671,2,569.3204045,0,233.4084946,3,142.8054401,16
4345,1.397198794,103.9068258,324.0963547,3,528.6891815,0,609.8856973,0,236.0524291,2,152.6969776,13
4346,1.395128032,103.9144671,254.214751,1,400.2444118,1,195.998777,1,197.9285785,2,172.0870328,12
4347,1.397175309,103.9052296,402.2805951,3,477.9768215,1,554.6550375,0,246.0062608,2,140.8447853,17
4348,1.399406544,103.9084310,148.6944847,1,310.337957,2,646.125474,0,277.5233015,2,32.5375824,17
4349,1.399967929,103.9090130,179.8493072,2,238.9541935,2,558.0729602,0,338.0366105,3,92.46026901,19
4350,1.396866833,103.9154104,320.6779104,3,429.1876572,1,401.7076263,1,271.4823632,3,69.85132332,15
4351,1.403116263,103.9022874,417.1314768,2,325.1623669,1,366.0331241,1,160.3282727,2,65.42668683,18
4352,1.399512505,103.9097527,272.6290581,3,297.4912534,2,521.9661621,0,301.8465796,3,110.5130087,18
4353,1.306746481,103.7979557,798.7794631,0,810.3779482,0,1061.490526,0,477.9908233,1,248.1624511,9
4354,1.303735921,103.7824438,485.9828874,1,282.8470332,3,693.1700256,0,711.4075098,0,66.86222136,9
4355,1.306975268,103.7970803,854.7201547,0,885.2321309,0,963.7778161,0,520.0654147,0,304.7937927,9
4356,1.309360395,103.7932051,1263.071399,0,1282.160142,0,594.473005,0,411.8063707,3,44.60074861,18
4357,1.307555926,103.7944436,1053.991129,0,1126.692778,0,673.456324,0,436.7322925,2,16.34248764,13
4358,1.296646199,103.8036194,482.122041,1,473.0454114,1,880.9361112,0,320.7776037,1,150.1858872,17
4359,1.308149971,103.7942752,1118.524069,0,1186.309294,0,664.5210984,0,441.6973382,3,56.21198673,15
4360,1.309143843,103.7884199,960.5012341,0,917.1815623,0,240.3237245,2,293.8690919,2,84.50408913,14
4361,1.293360743,103.8098570,362.9977028,1,369.8127539,1,680.5486236,0,471.4925148,1,160.0984759,15
4362,1.294382132,103.8055602,315.3824038,1,797.6417205,0,602.3633706,0,64.50436065,1,33.09226972,17
4363,1.295382633,103.8049624,333.928555,1,668.5899494,0,716.5792737,0,118.3844538,1,116.7751986,18
4364,1.293860989,103.8115839,472.4980676,1,180.7994443,1,859.684235,0,643.1128993,0,169.2565783,12
4365,1.294021643,103.8082128,220.2141624,1,554.9388221,0,632.7976621,0,274.5249144,1,124.6905218,13
4366,1.294386975,103.8114265,430.376364,1,216.3297602,1,884.7640811,0,618.2446871,0,226.9387115,12
4367,1.452452221,103.8164885,163.9530883,2,242.4754252,1,572.5655975,0,546.4226896,0,31.70835942,18
4368,1.452880945,103.8234111,160.2932292,1,995.8994754,0,676.7582144,0,565.009682,0,83.78508897,14
4369,1.443698700,103.8211922,149.9255915,1,515.9109977,0,453.5908492,1,605.2976511,0,149.4988415,14
4370,1.446866084,103.8206086,206.6884116,1,452.7603211,1,197.2520464,1,249.4360078,1,61.32140517,25
4371,1.450073433,103.8207630,269.0078646,1,683.4594114,0,250.3281457,1,138.111123,1,98.34043967,30
4372,1.448015957,103.8175607,380.650984,1,309.1424538,1,212.8730702,1,299.7645585,1,84.2585956,27
4373,1.446437842,103.8188585,285.8437151,1,256.3343105,1,208.8800671,1,317.9211876,1,113.9365987,25
4374,1.445934524,103.8204306,118.4403224,1,405.0447016,1,275.4047912,1,347.1723344,1,56.26443367,21
4375,1.453890539,103.8157691,187.21654,3,159.498022,1,749.0965628,0,716.5072982,0,83.73305075,15
4376,1.453033211,103.8176507,128.8176876,2,354.9310254,1,568.4403115,0,515.0003047,0,94.47685764,23
4377,1.452197464,103.8179323,225.9103588,3,403.3802504,1,470.9333108,1,420.263976,1,128.9164645,21
4378,1.456112790,103.8177166,216.5351764,2,478.1357864,1,893.3948426,0,822.9342256,0,42.73574909,12
4379,1.447092133,103.8172696,462.3582665,2,202.1496286,1,274.3461485,1,377.7202877,1,167.4623079,23
4380,1.444504744,103.8187060,264.4792109,1,225.8237644,1,420.0509945,1,524.4739238,0,42.70827336,14
4381,1.449678655,103.8254773,430.8022066,1,1075.176649,0,688.3846785,0,607.9048089,0,135.01785,18
4382,1.451942756,103.8158791,97.70321522,2,215.4526611,1,572.5750291,0,563.6819818,0,106.1764784,17
4383,1.451050579,103.8224321,98.4550253,1,888.2775014,0,454.6986334,1,345.1731229,1,156.8907508,21
4384,1.451252802,103.8229617,103.7374887,1,945.8769619,0,513.4664545,0,405.2756725,1,173.4733845,20
4385,1.447035610,103.8220987,250.7693034,1,615.0108694,0,321.6084258,1,318.7667696,1,90.01616439,23
4386,1.392092235,103.8752480,83.19559141,2,417.6622827,1,119.5760611,1,118.8286497,1,149.3834974,12
4387,1.389887699,103.8881145,128.317097,2,275.72508,1,802.0493645,0,261.2872887,2,102.9606517,17
4388,1.390496473,103.9061572,376.0710443,2,943.0847434,0,267.0830193,1,109.876021,2,62.08471187,18
4389,1.390963468,103.8891468,213.0261198,3,281.8099227,1,661.0887782,0,410.2005253,2,73.36578872,19
4390,1.390029037,103.9035173,276.5263047,3,716.9427419,0,264.3173155,1,300.9657722,2,61.55612008,21
4391,1.386551487,103.9067415,375.1725286,1,930.4137429,0,559.8224741,0,225.2556924,1,83.26227479,14
4392,1.385932155,103.9039843,184.1153449,1,622.5031768,0,245.519994,1,287.2765456,2,51.29817779,16
4393,1.384094567,103.9010756,466.6180626,1,371.8324424,2,165.3979692,1,120.6806544,2,77.00645118,18
4394,1.382155100,103.9028522,598.6679039,0,448.1044692,1,372.7462689,1,216.1217814,1,170.9852269,13
4395,1.384168694,103.8966479,166.3956933,1,288.6078005,2,593.9651509,0,59.20685796,2,110.0221073,20
4396,1.385455446,103.8944904,321.3928385,2,440.1173138,1,736.0941974,0,324.0872839,3,97.4949056,21
4397,1.382874162,103.8946037,139.1809974,2,513.4657818,0,848.5447568,0,166.8757852,2,157.457938,15
4398,1.395958575,103.8990669,207.0149784,1,94.08389704,1,624.0603482,0,225.2389599,1,195.6798389,11
4399,1.387096112,103.9057230,250.5430035,1,823.1360269,0,471.3573202,1,115.3103254,2,81.47773635,20
4400,1.388419320,103.9072419,426.5154541,1,1017.622539,0,520.8790095,0,206.1753578,2,80.68294185,15
4401,1.385795211,103.9054140,285.4435032,1,782.0592202,0,399.4290466,1,254.0454899,2,94.62624166,17
4402,1.387855124,103.9083929,544.2712888,0,1100.79046,0,650.3475607,0,332.1195807,2,82.43096695,14
4403,1.386294266,103.9053807,248.6353779,1,777.9286384,0,405.9963671,1,198.9052368,2,101.5110132,18
4404,1.384362109,103.9029650,355.3662928,1,543.8482535,0,166.9314896,1,99.71590092,2,78.90526884,17
4405,1.389022097,103.8917280,348.1000191,1,164.6653856,1,496.3531275,1,287.3486587,1,94.24448247,20
4406,1.395616235,103.8979418,120.4342886,1,224.8829015,1,510.2120581,0,307.8122197,2,65.02646054,18
4407,1.389306839,103.8910983,305.5578773,2,113.3962186,1,530.6605477,0,292.7011849,1,76.36819769,21
4408,1.390889011,103.8906341,133.970342,3,246.4978882,1,501.6644045,0,460.7212449,1,91.78160509,18
4409,1.395082860,103.9027744,273.2074013,1,346.4918808,1,368.9647697,1,264.3318186,1,45.41029484,13
4410,1.390179672,103.8890486,206.5020344,2,214.9308667,1,693.2022245,0,369.9465402,2,82.49994047,19
4411,1.389725098,103.8779589,430.2538823,2,101.1875813,1,279.8429869,1,302.2219726,2,168.0292259,6
4412,1.389867884,103.8985203,131.281428,1,416.9479527,1,464.5718099,1,394.704547,2,146.197057,24
4413,1.389306806,103.8787293,520.4112816,0,119.676936,1,375.4356653,1,338.4058428,2,258.7166023,6
4414,1.389498161,103.8770120,328.2977833,2,201.231287,1,234.4050021,1,275.7878077,2,163.3213434,10
4415,1.388997392,103.8751480,159.271199,2,412.8122437,1,283.986177,1,343.9948109,1,193.2761084,11
4416,1.393141091,103.8955694,298.0505471,1,587.3805516,0,133.0558213,1,160.3529826,3,38.05749262,20
4417,1.390555878,103.9008380,205.165266,2,562.9077837,0,444.3003856,1,437.247085,1,108.2156726,25
4418,1.385079303,103.8958527,241.7067782,1,304.3823246,1,668.1597953,0,174.4504774,2,134.2458928,22
4419,1.391734219,103.8854978,228.7642261,1,630.4503186,0,924.9154959,0,266.4184669,1,134.1099365,14
4420,1.392693437,103.8998774,302.3212957,2,389.6817543,1,514.1433645,0,209.7263287,1,143.6905603,22
4421,1.387508502,103.9061438,292.7821528,1,876.5142163,0,533.1175692,0,103.4352504,2,57.21289476,18
4422,1.392150619,103.8875632,168.0627065,3,488.337246,1,825.415948,0,365.1031951,1,68.46388855,20
4423,1.388641190,103.9046235,174.4076157,1,748.1646437,0,395.7851667,2,107.2099404,2,90.11255183,21
4424,1.373394991,103.8724629,253.7978683,1,534.8999474,0,817.1967057,0,2024.308554,0,14.30910796,19
4425,1.371641182,103.8741031,155.4890559,1,386.2223228,1,743.1741355,0,1758.000967,0,121.7700531,21
4426,1.369047313,103.8705840,626.1813819,0,184.854318,1,1228.58699,0,1885.054646,0,153.9233878,12
4427,1.374914599,103.8732179,275.3265266,1,659.3319454,0,698.5647425,0,1907.605531,0,23.25053836,20
4428,1.368594213,103.8745232,478.2330203,1,404.5058542,1,955.1692335,0,1496.103427,0,79.18110498,18
4429,1.373355791,103.8732427,168.595367,1,550.5664588,0,736.5955534,0,1962.032724,0,37.81213921,20
4430,1.354111011,103.8737176,805.417196,0,674.2889607,0,432.4021985,1,417.1941394,2,120.995979,21
4431,1.350937590,103.8686830,220.2495482,1,238.4496905,1,354.9274097,1,410.6455787,1,105.9207411,12
4432,1.348147607,103.8744195,680.212792,0,524.7157822,0,398.9587911,1,197.0690948,2,25.97587619,20
4433,1.372676040,103.8710932,401.512101,1,376.3671295,1,987.1061737,0,2078.964599,0,147.7154808,14
4434,1.374868826,103.8741268,224.9672233,1,587.2253548,0,598.9823504,0,1897.080978,0,44.79926654,19
4435,1.348457286,103.8739468,624.0712859,0,466.88833,1,337.6601858,1,144.7069999,2,78.38369419,17
4436,1.349626343,103.8680638,79.62243742,1,201.8790899,1,438.2854716,1,488.4375111,2,116.5348682,11
4437,1.350205615,103.8748185,731.3142161,0,571.7891218,0,333.146736,1,150.0996662,2,41.43475175,20
4438,1.352948700,103.9349407,570.0123873,0,175.6414503,1,585.0780215,0,908.0163219,0,53.83469559,21
4439,1.357809697,103.9449177,442.9957447,1,540.5125033,0,386.529353,1,367.9936383,2,97.05430704,16
4440,1.354168163,103.9518618,325.5097817,3,365.1052773,1,761.6444415,0,378.0858298,1,116.1509263,17
4441,1.352547023,103.9490641,219.6779848,2,236.7261627,1,486.1117203,2,447.0618791,1,164.8457998,20
4442,1.346914714,103.9474165,507.88972,0,472.3774672,1,695.7807389,0,751.1207255,0,166.6598529,7
4443,1.352511077,103.9350590,617.4218104,0,205.0535897,1,573.6504083,0,858.6617639,0,98.74549981,23
4444,1.347535197,103.9517028,114.6296665,3,801.3875143,0,568.036664,0,512.4724113,0,153.7272142,13
4445,1.347281172,103.9347570,548.3609015,0,565.2446083,0,868.8181349,0,450.7985957,1,108.2141482,18
4446,1.352755419,103.9481192,322.5752091,2,215.5135618,1,381.4332375,3,339.4657928,1,62.45382224,15
4447,1.353272606,103.9350675,533.2952447,0,184.46132,1,572.316206,0,908.3084228,0,56.45659429,18
4448,1.348605623,103.9395641,79.49507821,2,500.9156195,0,481.797954,1,365.1307785,1,163.9871122,15
4449,1.348801821,103.9436910,186.7334661,2,77.45599661,1,393.7087351,2,522.249287,0,175.5813539,8
4450,1.350745436,103.9480244,309.7900018,4,435.5754893,2,422.3171107,1,429.5695174,1,199.2865063,13
4451,1.355490809,103.9482593,216.482526,1,102.0983903,1,383.2569848,1,425.2815421,1,122.6874278,19
4452,1.357027822,103.9539139,562.2391058,0,428.7099451,2,1034.281028,0,119.9616243,1,70.58048589,21
4453,1.351237916,103.9625706,217.1700368,1,631.836944,0,1425.66442,0,1042.475643,0,125.3856583,11
4454,1.347047142,103.9542535,332.9886792,1,758.618694,0,510.4581292,0,437.0987465,1,133.4554938,16
4455,1.359550703,103.9578141,746.3283814,0,210.0589623,2,1073.626956,0,515.6312467,0,50.20614292,17
4456,1.356414485,103.9590536,482.0400632,1,231.4190501,2,1270.065003,0,496.191953,1,89.5324912,19
4457,1.350540092,103.9387161,310.6430157,1,599.4177719,0,310.1733062,2,556.6722592,0,82.24003069,15
4458,1.357567919,103.9530208,462.3589061,1,484.0504159,1,960.3328448,0,232.5319524,1,163.0926458,19
4459,1.358340969,103.9513797,299.8706411,2,512.0537862,0,836.138064,0,430.0803712,1,23.76350307,19
4460,1.357135378,103.9522522,376.9291555,1,489.9331728,1,863.1977274,0,281.4094512,1,145.2184689,18
4461,1.343158904,103.9541881,395.2754182,1,349.5914516,1,139.3795995,1,94.6540398,1,127.6207928,20
4462,1.355803357,103.9451029,452.9288652,1,411.4642791,1,164.7740598,3,244.2771821,2,92.44221287,18
4463,1.352453492,103.9502389,122.0580937,3,301.8332334,1,616.2730616,0,577.6130542,0,77.30865031,19
4464,1.350010742,103.9528161,188.4592155,3,653.0843321,0,821.4362393,0,711.7011357,0,45.66264309,13
4465,1.363235385,103.9568941,516.9647921,0,306.8821517,2,928.3231636,0,819.6372317,0,160.2133161,10
4466,1.354686349,103.9380515,481.2658927,1,537.3835701,0,308.8433905,2,555.7130076,0,175.3949529,18
4467,1.341672665,103.9565424,511.4299297,0,448.8952815,1,399.1837734,1,394.6504565,1,82.69036059,16
4468,1.358272213,103.9473089,201.6879893,2,427.1586759,1,506.2867768,0,592.9376268,0,32.05643051,13
4469,1.356182045,103.9576163,580.6111321,0,219.804657,2,1376.148309,0,335.6255311,1,35.1774924,25
4470,1.351910190,103.9471088,404.5317605,3,345.2097726,2,278.5305247,3,269.7659702,1,71.13042045,14
4471,1.345494835,103.9539603,424.8865597,1,584.064848,0,336.4370384,1,262.7028181,1,117.8991906,20
4472,1.342429017,103.9517586,250.0967031,1,252.6907138,1,147.2331714,1,195.5632292,1,56.10132433,14
4473,1.351414561,103.9458590,274.3173865,1,302.038907,2,182.6479247,3,224.3591335,1,211.1957935,14
4474,1.361129940,103.9498032,107.9113001,2,663.574372,0,922.5935606,0,763.6908747,0,107.2795009,8
4475,1.355881693,103.9616385,314.5997675,1,113.6806673,1,1214.518612,0,783.9973337,0,204.1305981,13
4476,1.350141948,103.9314742,942.9559159,0,153.1544667,2,1018.150641,0,925.8381354,0,89.64270991,22
4477,1.362152445,103.9503740,227.3114247,1,561.4075869,0,1051.674652,0,809.7498812,0,200.9653753,5
4478,1.352975080,103.9563536,605.8437415,0,163.2739245,1,1205.369002,0,405.6517984,1,77.40451397,17
4479,1.357928016,103.9530208,466.1427493,1,457.8787259,1,975.9424536,0,260.3401608,1,151.9790472,22
4480,1.344275961,103.9531702,463.0254728,1,435.7058121,1,187.1359146,1,120.1268203,1,23.33034949,15
4481,1.343019541,103.9510074,337.3099327,1,350.6432532,1,234.7379616,1,260.239259,1,79.52186154,12
4482,1.341347250,103.9513551,156.0965804,1,187.4445306,1,235.15276,1,301.3867306,1,78.06464725,12
4483,1.344641435,103.9559168,641.792501,0,591.7554582,0,389.6731763,1,328.0578763,1,35.93127498,18
4484,1.345971625,103.9467600,612.3801796,0,491.6661409,1,765.9927445,0,793.570402,0,60.65261729,6
4485,1.343609601,103.9569035,646.0729222,0,587.5867915,0,441.1256129,1,399.2641603,1,93.67842817,20
4486,1.342257928,103.9501284,321.9976809,1,357.0739174,1,329.6317357,1,372.2378228,1,120.6670059,12
4487,1.346073025,103.9584323,801.360118,0,895.7241328,0,710.2504615,0,584.4833347,0,94.55111291,12
4488,1.348069529,103.9435771,267.2453981,2,157.7741632,1,475.1060456,1,603.3740991,0,165.5465663,7
4489,1.343959280,103.9551682,531.4103168,0,481.8922678,1,278.2977742,1,220.1125146,1,77.56964948,20
4490,1.356965574,103.9383830,359.3334067,1,683.1764015,0,491.2374985,1,557.6906221,0,125.4137561,17
4491,1.363671850,103.9520246,476.1029479,1,487.8924541,1,997.6728084,0,875.4086552,0,175.5677206,7
4492,1.356195361,103.9496631,155.0000033,1,207.8653444,1,557.0154025,0,549.4760881,0,154.3936455,23
4493,1.359370968,103.9328121,316.3632357,1,670.0639826,0,1088.612536,0,1232.241435,0,132.0168562,14
4494,1.352628876,103.9590865,305.0825027,1,325.8808981,1,1296.557144,0,635.9449119,0,63.43071311,17
4495,1.353304290,103.9574350,486.3241325,1,143.2962709,1,1280.722815,0,448.8077102,1,60.34914645,17
4496,1.353356111,103.9595315,254.5310443,1,330.8549084,2,1390.993437,0,632.0105352,0,37.71220028,16
4497,1.348597178,103.9325463,794.0605459,0,280.7637246,1,976.2994121,0,735.9891354,0,130.6095282,18
4498,1.345351297,103.9555703,561.1610217,0,636.1828382,0,413.2202805,1,343.6764028,1,119.6083436,19
4499,1.351621944,103.9450900,210.3905203,1,271.1064374,1,114.6700209,4,185.7260216,2,137.9879859,16
4500,1.330509323,103.8450036,430.0196309,1,333.5385474,1,296.2182184,2,363.3053571,1,147.4062007,12
4501,1.336746255,103.8505246,316.1237255,1,583.5148597,0,633.3835061,0,566.3290754,0,73.00218678,22
4502,1.338601486,103.8579141,307.9574335,2,740.3276314,0,1399.0203,0,1254.685033,0,125.7548918,14
4503,1.339430335,103.8534428,275.6463478,2,302.6935551,1,1069.140766,0,748.8238066,0,61.98885854,18
4504,1.331729639,103.8426823,146.3934676,1,81.1002701,1,491.7934954,1,545.0745584,0,176.6955578,13
4505,1.341553399,103.8454896,523.4987867,0,295.2666624,1,1007.666279,0,188.1122005,1,68.64025939,14
4506,1.335341002,103.8548594,225.9746843,1,778.0153887,0,933.5507267,0,872.4172312,0,114.4014687,23
4507,1.338331334,103.8457371,247.3247454,1,578.775784,0,695.4787361,0,264.2958156,1,127.1429214,16
4508,1.339564005,103.8485857,255.4903766,1,458.8400216,1,832.6730696,0,223.212236,1,138.7961741,19
4509,1.336774929,103.8633064,873.5695095,0,1192.998582,0,1808.047959,0,874.0353906,0,137.0757611,6
4510,1.336426604,103.8566081,158.227167,2,779.3744058,0,1159.55651,0,1097.390183,0,59.43662686,24
4511,1.339563017,103.8448936,398.2971199,1,414.3749568,1,850.9359762,0,234.167765,1,68.06624282,16
4512,1.333900341,103.8488548,406.470729,1,701.080964,0,273.7790384,1,206.3161175,1,26.61288588,17
4513,1.334339169,103.8691589,719.2859615,0,515.9239544,0,1831.260504,0,327.5033777,1,110.0156799,15
4514,1.339515666,103.8570510,190.2399665,2,609.2502327,0,1374.189651,0,1146.356118,0,75.11165856,19
4515,1.342621808,103.8569718,273.4346756,1,553.7670397,0,1265.191063,0,1157.340183,0,83.1553433,10
4516,1.341672927,103.8510078,519.8409009,0,118.3600776,2,982.6384009,0,487.3774074,1,167.1445155,17
4517,1.333901000,103.8500929,466.5721298,1,835.8752987,0,385.3130798,1,321.2266089,1,129.7255106,22
4518,1.332354360,103.8677743,932.5587427,0,711.4020815,0,2076.299251,0,177.9018401,1,62.150457,14
4519,1.335837750,103.8451630,337.2476698,1,461.8195658,1,456.3649566,1,439.7852728,1,117.711484,18
4520,1.334059226,103.8674551,911.2915942,0,707.0167165,0,1901.663531,0,345.1740286,1,156.9059296,14
4521,1.340508942,103.8510407,500.8115572,0,181.8612801,2,1020.31485,0,472.6076699,1,115.660874,18
4522,1.334690587,103.8668243,970.2567345,0,775.53056,0,1854.302818,0,441.7891112,1,61.44508049,13
4523,1.337165276,103.8572288,195.8241949,2,769.3051159,0,1256.624299,0,1193.472232,0,95.24416505,20
4524,1.334531295,103.8475657,318.7936053,1,585.8657907,0,264.7247205,1,210.4827621,1,137.8957597,20
4525,1.334618334,103.8801650,532.2892923,0,649.1246475,0,825.7047966,0,896.5258576,0,203.7814758,7
4526,1.338625540,103.8477693,134.6726821,1,592.462744,0,715.9648589,0,231.188606,1,84.97648333,17
4527,1.336264089,103.8456262,269.1446037,1,530.4592419,0,478.7776059,1,452.7181219,2,52.06094982,20
4528,1.333982548,103.8665201,1015.106613,0,811.4143504,0,1939.184525,0,402.3260916,1,136.4841224,13
4529,1.332373178,103.8661652,1099.006059,0,881.4661707,0,2120.748216,0,338.9077382,1,104.035055,15
4530,1.443282043,103.7772942,1058.185427,0,549.708044,0,1114.212239,0,1242.878434,0,82.10368738,21
4531,1.433317738,103.7754916,234.079482,2,330.7655979,2,474.0402052,1,179.4965069,1,163.8607118,17
4532,1.445407296,103.7733698,1215.123365,0,699.5907312,0,1494.50738,0,1427.880456,0,28.53736904,14
4533,1.446521069,103.7733905,1338.16753,0,820.6924303,0,1602.940604,0,1550.739791,0,77.25773886,11
4534,1.429408797,103.7787134,148.7091911,1,234.9092276,1,468.1194786,1,618.5889477,0,113.3050278,11
4535,1.433333284,103.7749216,181.8601127,2,371.1630671,2,537.3486497,0,129.4720966,1,126.6446801,17
4536,1.441669065,103.7767334,869.5293593,0,370.6600046,1,962.2380866,0,1054.151651,0,106.3030602,25
4537,1.433897410,103.7957309,253.870128,1,586.1103084,0,360.854304,1,762.7999239,0,69.84482685,24
